OrderID,CustomerID,OrderDate,TotalAmount,Status,PaymentMethod,ShippingAddress
1897,2469,2023-11-02 10:10:00,3760.62,Pending,Credit Card,"449 Main St, London"
1898,606,2023-09-07 08:29:00,448.77,Shipped,Credit Card,"917 Main St, Los Angeles"
1899,1095,2023-10-31 18:41:00,4359.55,Shipped,PayPal,"94 Main St, Mumbai"
1900,1308,2024-01-14 10:38:00,2194.33,Cancelled,Apple Pay,"230 Main St, Mumbai"
1901,1251,2024-02-13 02:23:00,2948.02,Shipped,PayPal,"144 Main St, New York"
1902,1394,2023-01-16 22:08:00,230.33,Cancelled,Apple Pay,"967 Main St, Tokyo"
1903,1221,2023-07-12 05:52:00,950.36,Cancelled,Apple Pay,"900 Main St, Tokyo"
1904,1020,2023-09-08 09:28:00,579.62,Delivered,PayPal,"857 Main St, London"
1905,367,2023-06-22 20:51:00,4181.5,Delivered,Credit Card,"210 Main St, Mumbai"
1906,994,2023-09-15 04:43:00,3517.8,Pending,Debit Card,"427 Main St, New York"
1907,1736,2023-07-10 05:16:00,3976.86,Pending,PayPal,"306 Main St, New York"
1908,2157,2023-07-23 01:29:00,2598.81,Cancelled,Debit Card,"302 Main St, Tokyo"
1909,124,2023-03-24 09:13:00,2386.73,Pending,Debit Card,"314 Main St, Mumbai"
1910,2195,2023-01-07 07:03:00,3712.89,Delivered,PayPal,"840 Main St, London"
1911,1027,2023-02-05 05:13:00,4588.38,Cancelled,Debit Card,"54 Main St, London"
1912,195,2024-02-05 13:53:00,1637.3,Shipped,Debit Card,"956 Main St, Mumbai"
1913,1174,2023-08-29 12:32:00,1350.55,Shipped,Credit Card,"251 Main St, Mumbai"
1914,447,2023-11-21 05:48:00,2911.73,Cancelled,Apple Pay,"877 Main St, Tokyo"
1915,1438,2023-05-08 02:11:00,3955.86,Cancelled,Debit Card,"185 Main St, Los Angeles"
1916,1713,2023-01-01 14:35:00,129.2,Delivered,PayPal,"416 Main St, New York"
1917,1199,2024-02-28 18:18:00,1630.1,Pending,Credit Card,"128 Main St, New York"
1918,2,2023-05-07 12:25:00,3318.18,Cancelled,Credit Card,"740 Main St, Mumbai"
1919,2392,2023-10-26 09:13:00,1445.91,Cancelled,Apple Pay,"925 Main St, Mumbai"
1920,1980,2023-10-05 20:57:00,3190.82,Pending,PayPal,"430 Main St, Los Angeles"
1921,120,2024-02-05 16:10:00,4100.67,Delivered,Debit Card,"872 Main St, New York"
1922,1942,2023-03-08 12:31:00,4041.13,Delivered,PayPal,"161 Main St, Mumbai"
1923,903,2023-12-30 12:25:00,1693.23,Delivered,PayPal,"348 Main St, Tokyo"
1924,1846,2024-02-25 22:20:00,1320.84,Cancelled,PayPal,"640 Main St, Mumbai"
1925,241,2024-01-22 08:35:00,4663.01,Shipped,PayPal,"223 Main St, Los Angeles"
1926,950,2024-01-03 11:15:00,2436.12,Shipped,Apple Pay,"721 Main St, Los Angeles"
1927,38,2023-12-23 23:59:00,4039.41,Cancelled,Debit Card,"202 Main St, Mumbai"
1928,1173,2023-02-13 23:40:00,1135.05,Cancelled,Credit Card,"673 Main St, Los Angeles"
1929,1456,2023-07-25 16:51:00,1505.89,Shipped,Debit Card,"641 Main St, Tokyo"
1930,2420,2023-02-01 11:38:00,3829.47,Cancelled,Credit Card,"769 Main St, New York"
1931,1479,2023-11-17 10:04:00,4884.85,Shipped,Apple Pay,"698 Main St, Mumbai"
1932,2395,2024-01-31 06:26:00,2760.23,Cancelled,Credit Card,"105 Main St, Mumbai"
1933,2438,2023-08-06 01:53:00,3474.63,Pending,Credit Card,"443 Main St, New York"
1934,1450,2023-09-15 04:50:00,3018.02,Delivered,Credit Card,"523 Main St, New York"
1935,92,2023-11-07 00:14:00,1190.07,Pending,Debit Card,"771 Main St, New York"
1936,1793,2023-04-28 16:54:00,1908.03,Delivered,Credit Card,"183 Main St, Mumbai"
1937,119,2024-02-07 12:34:00,2920.12,Delivered,Debit Card,"944 Main St, London"
1938,1329,2023-04-08 14:10:00,2827.13,Cancelled,PayPal,"302 Main St, Los Angeles"
1939,1013,2023-03-28 17:27:00,4127.3,Pending,Apple Pay,"7 Main St, Tokyo"
1940,464,2023-03-22 07:23:00,4317.72,Pending,Credit Card,"844 Main St, Los Angeles"
1941,1025,2024-02-27 18:39:00,1765.3,Pending,Debit Card,"916 Main St, Los Angeles"
1942,612,2023-10-06 17:42:00,494.82,Delivered,Credit Card,"793 Main St, London"
1943,912,2023-01-25 05:25:00,1538.8,Shipped,Apple Pay,"617 Main St, Tokyo"
1944,1140,2023-11-29 09:12:00,3444.56,Delivered,Debit Card,"967 Main St, Mumbai"
1945,731,2023-12-25 12:39:00,2438.95,Delivered,Apple Pay,"220 Main St, New York"
1946,83,2024-02-22 09:36:00,1647.72,Pending,Apple Pay,"970 Main St, New York"
1947,383,2023-09-05 07:48:00,4153.96,Shipped,Debit Card,"169 Main St, Mumbai"
1948,1864,2023-01-21 16:23:00,174.72,Shipped,Debit Card,"411 Main St, Los Angeles"
1949,1586,2023-10-12 16:56:00,880.5,Delivered,Credit Card,"158 Main St, Tokyo"
1950,1005,2023-08-24 02:03:00,993.62,Cancelled,PayPal,"492 Main St, London"
1951,1188,2023-12-23 06:08:00,4332.55,Shipped,Debit Card,"683 Main St, New York"
1952,262,2024-01-02 05:41:00,1268.8,Cancelled,PayPal,"460 Main St, Mumbai"
1953,646,2024-01-12 09:17:00,86.49,Pending,PayPal,"696 Main St, Los Angeles"
1954,957,2023-10-04 14:36:00,1726.64,Pending,Debit Card,"872 Main St, New York"
1955,1618,2023-11-17 14:59:00,2764.93,Shipped,Credit Card,"792 Main St, New York"
1956,618,2023-06-01 15:29:00,131.69,Delivered,Debit Card,"72 Main St, New York"
1957,1568,2023-06-23 16:41:00,4123.45,Cancelled,Credit Card,"947 Main St, New York"
1958,1075,2023-05-09 10:22:00,1376.4,Shipped,Credit Card,"622 Main St, Los Angeles"
1959,1695,2023-09-08 07:27:00,485.55,Cancelled,Apple Pay,"419 Main St, Los Angeles"
1960,880,2023-10-20 17:37:00,2636.29,Cancelled,Credit Card,"845 Main St, London"
1961,1985,2023-11-03 00:07:00,1146.85,Shipped,Debit Card,"811 Main St, Los Angeles"
1962,907,2024-01-03 10:27:00,866.94,Pending,PayPal,"798 Main St, London"
1963,1419,2023-03-29 22:16:00,215.53,Cancelled,Credit Card,"37 Main St, Tokyo"
1964,2416,2023-12-02 21:31:00,4664.27,Pending,Apple Pay,"69 Main St, Tokyo"
1965,217,2023-12-23 12:45:00,3778.9,Shipped,Debit Card,"297 Main St, London"
1966,18,2023-01-28 04:47:00,2761.51,Delivered,Credit Card,"428 Main St, London"
1967,789,2023-03-04 20:54:00,1056.22,Delivered,Debit Card,"68 Main St, Tokyo"
1968,2400,2023-08-23 17:36:00,1075.19,Pending,Debit Card,"657 Main St, Mumbai"
1969,538,2023-02-13 22:43:00,3533.87,Pending,PayPal,"460 Main St, Los Angeles"
1970,196,2023-03-04 23:17:00,1011.14,Delivered,Apple Pay,"858 Main St, Mumbai"
1971,1620,2023-06-18 09:54:00,4184.75,Delivered,Apple Pay,"329 Main St, Tokyo"
1972,63,2023-09-11 17:10:00,2942.13,Delivered,Apple Pay,"815 Main St, London"
1973,764,2024-02-09 21:00:00,1259.09,Shipped,PayPal,"319 Main St, Tokyo"
1974,143,2023-07-14 21:25:00,4722.86,Cancelled,Debit Card,"621 Main St, New York"
1975,886,2023-03-10 05:51:00,4159.92,Shipped,PayPal,"607 Main St, Tokyo"
1976,2432,2024-02-21 18:24:00,2129.48,Delivered,PayPal,"834 Main St, Los Angeles"
1977,1199,2024-01-06 13:38:00,2269.67,Cancelled,Apple Pay,"568 Main St, Los Angeles"
1978,1633,2023-12-24 10:55:00,2370.36,Cancelled,PayPal,"759 Main St, New York"
1979,2117,2023-12-17 19:14:00,1681.41,Pending,PayPal,"531 Main St, London"
1980,1258,2023-08-10 13:33:00,3565.83,Pending,Apple Pay,"832 Main St, London"
1981,867,2023-09-30 07:27:00,782.56,Cancelled,Debit Card,"64 Main St, London"
1982,911,2023-03-25 05:53:00,1773.65,Pending,PayPal,"152 Main St, Mumbai"
1983,846,2024-02-07 13:24:00,2463.03,Cancelled,Debit Card,"11 Main St, Tokyo"
1984,1578,2024-01-05 21:40:00,4346.35,Cancelled,Debit Card,"703 Main St, New York"
1985,1647,2023-09-21 15:36:00,3112.63,Cancelled,Debit Card,"37 Main St, Tokyo"
1986,533,2023-04-27 04:52:00,3701.87,Cancelled,PayPal,"245 Main St, Mumbai"
1987,1731,2023-09-09 19:12:00,3867.31,Shipped,Apple Pay,"427 Main St, Mumbai"
1988,2437,2023-02-07 07:48:00,2783.54,Delivered,Debit Card,"643 Main St, Mumbai"
1989,1595,2023-05-10 20:45:00,2170.6,Shipped,Debit Card,"238 Main St, Mumbai"
1990,210,2023-09-10 02:56:00,259.43,Shipped,Debit Card,"798 Main St, Los Angeles"
1991,115,2023-12-29 04:27:00,790.87,Shipped,Debit Card,"638 Main St, Los Angeles"
1992,2283,2024-01-04 03:57:00,1395.61,Pending,Apple Pay,"453 Main St, New York"
1993,833,2023-01-03 03:17:00,1614.32,Shipped,Debit Card,"259 Main St, New York"
1994,494,2023-08-03 07:43:00,2432.08,Pending,PayPal,"747 Main St, New York"
1995,1611,2024-02-01 15:15:00,587.29,Pending,PayPal,"199 Main St, Los Angeles"
1996,1218,2023-06-12 03:04:00,1776.59,Pending,PayPal,"726 Main St, London"
1997,1296,2023-01-25 05:40:00,2435.42,Cancelled,Credit Card,"739 Main St, New York"
1998,209,2023-07-02 17:25:00,2313.59,Shipped,PayPal,"121 Main St, Mumbai"
1999,415,2023-02-04 04:51:00,1098.94,Cancelled,Debit Card,"221 Main St, New York"
2000,1659,2023-12-08 10:10:00,2007.73,Delivered,PayPal,"3 Main St, Mumbai"
2001,351,2023-08-23 12:32:00,3453.14,Pending,Credit Card,"63 Main St, Tokyo"
2002,1702,2023-07-19 20:28:00,1972.02,Delivered,PayPal,"87 Main St, Los Angeles"
2003,708,2023-12-31 06:06:00,1147.41,Cancelled,Apple Pay,"227 Main St, Mumbai"
2004,305,2023-07-21 09:31:00,2415.8,Delivered,Debit Card,"544 Main St, London"
2005,2351,2023-03-03 20:28:00,215.53,Pending,Apple Pay,"394 Main St, New York"
2006,1507,2023-07-30 17:51:00,4770.54,Delivered,Credit Card,"406 Main St, New York"
2007,838,2024-01-21 15:03:00,2311.37,Delivered,Apple Pay,"857 Main St, Los Angeles"
2008,1778,2023-07-02 23:50:00,2898.5,Cancelled,Credit Card,"516 Main St, New York"
2009,1786,2024-01-05 06:22:00,3779.36,Cancelled,PayPal,"96 Main St, Mumbai"
2010,647,2023-07-18 13:56:00,2998.11,Pending,Debit Card,"362 Main St, Mumbai"
2011,2017,2023-12-08 06:13:00,4974.59,Pending,Credit Card,"386 Main St, Los Angeles"
2012,943,2023-02-20 17:49:00,410.23,Delivered,Credit Card,"360 Main St, Los Angeles"
2013,834,2023-05-09 02:36:00,4540.82,Cancelled,PayPal,"813 Main St, Mumbai"
2014,1930,2023-08-07 07:54:00,3401.14,Cancelled,Credit Card,"84 Main St, Tokyo"
2015,1024,2023-12-14 11:42:00,2108.24,Cancelled,PayPal,"787 Main St, Mumbai"
2016,524,2023-08-31 07:30:00,1968.65,Cancelled,Credit Card,"377 Main St, New York"
2017,1355,2023-03-09 16:21:00,758.28,Pending,Apple Pay,"433 Main St, London"
2018,502,2023-11-16 05:27:00,3625.81,Cancelled,PayPal,"223 Main St, Mumbai"
2019,2388,2023-10-21 02:44:00,849.75,Cancelled,Apple Pay,"111 Main St, London"
2020,1800,2023-02-03 19:52:00,4907.59,Delivered,Debit Card,"342 Main St, Mumbai"
2021,339,2023-04-17 19:35:00,2367.39,Shipped,Credit Card,"454 Main St, London"
2022,1854,2024-02-17 09:44:00,3975.91,Cancelled,Credit Card,"980 Main St, Los Angeles"
2023,2221,2023-07-21 23:57:00,2803.45,Shipped,PayPal,"920 Main St, New York"
2024,1182,2023-02-13 15:03:00,4338.88,Cancelled,Apple Pay,"735 Main St, Mumbai"
2025,765,2023-03-28 19:32:00,1252.21,Pending,Debit Card,"744 Main St, Tokyo"
2026,913,2023-01-13 18:33:00,4841.0,Pending,Credit Card,"27 Main St, Mumbai"
2027,95,2023-11-22 19:05:00,4297.83,Pending,Debit Card,"320 Main St, London"
2028,650,2023-04-13 13:30:00,4817.11,Cancelled,Apple Pay,"413 Main St, New York"
2029,978,2023-11-01 09:58:00,570.73,Shipped,Debit Card,"782 Main St, Tokyo"
2030,1094,2023-12-13 20:56:00,585.43,Pending,PayPal,"133 Main St, Mumbai"
2031,2189,2023-06-12 15:51:00,3108.12,Cancelled,Credit Card,"846 Main St, New York"
2032,1117,2023-06-15 02:41:00,3056.36,Delivered,Debit Card,"153 Main St, New York"
2033,2124,2023-02-17 12:06:00,3211.09,Pending,Apple Pay,"375 Main St, London"
2034,2353,2023-06-14 23:49:00,3170.41,Cancelled,Credit Card,"790 Main St, Los Angeles"
2035,39,2023-10-02 15:14:00,3100.99,Delivered,Debit Card,"203 Main St, Los Angeles"
2036,397,2023-05-19 16:14:00,4064.68,Pending,PayPal,"349 Main St, Mumbai"
2037,2367,2024-01-02 21:19:00,1534.59,Cancelled,PayPal,"58 Main St, New York"
2038,1225,2023-08-18 19:58:00,4343.07,Shipped,Debit Card,"289 Main St, London"
2039,1560,2023-04-24 01:23:00,2683.16,Cancelled,PayPal,"11 Main St, New York"
2040,2049,2023-05-14 10:01:00,449.54,Delivered,Debit Card,"695 Main St, London"
2041,88,2023-02-28 12:06:00,1723.16,Cancelled,Debit Card,"943 Main St, London"
2042,1754,2023-08-07 02:03:00,1851.25,Shipped,Debit Card,"389 Main St, London"
2043,1746,2024-01-19 00:43:00,3193.92,Cancelled,PayPal,"997 Main St, New York"
2044,2296,2024-01-06 08:06:00,2590.26,Pending,Apple Pay,"363 Main St, Los Angeles"
2045,2343,2023-08-12 07:02:00,1839.93,Cancelled,Credit Card,"27 Main St, London"
2046,408,2023-02-04 06:50:00,292.62,Cancelled,PayPal,"424 Main St, Mumbai"
2047,1940,2023-08-06 19:56:00,3650.52,Cancelled,Debit Card,"675 Main St, Tokyo"
2048,2419,2023-06-19 19:08:00,2250.05,Cancelled,PayPal,"214 Main St, New York"
2049,270,2024-02-11 11:15:00,4682.68,Pending,Credit Card,"546 Main St, Los Angeles"
2050,1999,2023-09-19 05:01:00,3862.75,Cancelled,Debit Card,"765 Main St, London"
2051,1662,2023-11-14 03:29:00,4223.56,Pending,PayPal,"642 Main St, Tokyo"
2052,236,2024-02-28 17:10:00,3517.02,Delivered,Apple Pay,"796 Main St, Mumbai"
2053,1903,2023-05-16 19:50:00,1672.96,Delivered,Debit Card,"872 Main St, Tokyo"
2054,1044,2023-09-27 08:28:00,2260.91,Pending,Apple Pay,"621 Main St, Tokyo"
2055,1436,2023-12-20 06:14:00,1645.78,Delivered,Apple Pay,"779 Main St, Los Angeles"
2056,1842,2023-08-12 03:12:00,3429.17,Pending,Debit Card,"551 Main St, Los Angeles"
2057,19,2023-07-19 11:54:00,2031.43,Pending,PayPal,"316 Main St, New York"
2058,1950,2023-10-22 20:20:00,768.36,Delivered,Credit Card,"698 Main St, New York"
2059,1752,2023-01-31 10:18:00,3883.54,Shipped,Credit Card,"217 Main St, London"
2060,1546,2023-04-11 13:24:00,3498.7,Cancelled,Credit Card,"920 Main St, Mumbai"
2061,1949,2023-05-19 13:33:00,2345.03,Shipped,PayPal,"956 Main St, New York"
2062,1191,2023-09-28 04:53:00,2515.19,Delivered,PayPal,"122 Main St, London"
2063,1095,2023-12-31 00:24:00,2619.31,Shipped,Apple Pay,"345 Main St, London"
2064,678,2023-11-28 23:40:00,4082.81,Delivered,Apple Pay,"967 Main St, Los Angeles"
2065,768,2023-06-04 23:05:00,3770.09,Cancelled,Credit Card,"418 Main St, Los Angeles"
2066,752,2023-10-27 05:10:00,3852.26,Shipped,Debit Card,"847 Main St, New York"
2067,867,2023-10-24 23:44:00,2605.64,Delivered,Apple Pay,"595 Main St, Los Angeles"
2068,1868,2024-01-21 05:52:00,3728.0,Shipped,PayPal,"945 Main St, New York"
2069,2435,2023-08-30 10:19:00,3347.16,Delivered,Credit Card,"596 Main St, New York"
2070,1827,2023-09-23 15:11:00,985.72,Delivered,Debit Card,"363 Main St, New York"
2071,620,2023-05-17 08:16:00,4721.14,Cancelled,PayPal,"660 Main St, New York"
2072,427,2024-01-05 00:20:00,2357.19,Cancelled,Debit Card,"636 Main St, Los Angeles"
2073,515,2023-06-27 00:47:00,4471.85,Pending,Apple Pay,"529 Main St, London"
2074,727,2023-11-20 14:19:00,2718.35,Delivered,Credit Card,"927 Main St, Mumbai"
2075,1652,2023-03-14 04:21:00,3174.91,Pending,Credit Card,"906 Main St, Mumbai"
2076,710,2024-02-16 10:17:00,1458.31,Pending,Credit Card,"146 Main St, Tokyo"
2077,616,2024-02-14 07:47:00,4223.1,Pending,Apple Pay,"91 Main St, Los Angeles"
2078,316,2023-08-04 08:39:00,2844.66,Delivered,Debit Card,"528 Main St, Mumbai"
2079,2071,2023-06-27 15:11:00,2767.95,Delivered,Credit Card,"240 Main St, Mumbai"
2080,1625,2023-05-03 12:05:00,458.42,Shipped,Credit Card,"179 Main St, Tokyo"
2081,1427,2024-01-29 06:08:00,404.18,Pending,Debit Card,"705 Main St, Mumbai"
2082,398,2023-03-20 20:02:00,2229.36,Pending,Debit Card,"847 Main St, London"
2083,786,2023-06-05 01:22:00,2405.79,Shipped,Apple Pay,"416 Main St, London"
2084,1915,2023-05-18 11:47:00,3251.61,Cancelled,PayPal,"959 Main St, New York"
2085,1233,2024-01-10 00:03:00,3784.55,Delivered,Credit Card,"734 Main St, Tokyo"
2086,1840,2023-07-16 14:06:00,3237.18,Pending,Debit Card,"204 Main St, Mumbai"
2087,2341,2023-09-07 03:32:00,3011.01,Delivered,Credit Card,"57 Main St, Los Angeles"
2088,929,2023-04-28 08:53:00,343.43,Cancelled,Credit Card,"535 Main St, New York"
2089,902,2023-02-13 04:04:00,3492.34,Shipped,Credit Card,"177 Main St, New York"
2090,2058,2024-02-18 04:09:00,4790.32,Shipped,Credit Card,"915 Main St, Tokyo"
2091,441,2023-04-13 12:22:00,201.9,Shipped,Debit Card,"590 Main St, Los Angeles"
2092,907,2023-12-12 02:28:00,4062.34,Shipped,Credit Card,"376 Main St, Mumbai"
2093,607,2023-10-20 00:49:00,4813.51,Cancelled,Credit Card,"232 Main St, Tokyo"
2094,53,2023-05-02 23:31:00,1034.61,Pending,Credit Card,"296 Main St, Tokyo"
2095,2073,2023-05-14 08:16:00,2320.94,Cancelled,Debit Card,"312 Main St, New York"
2096,2186,2023-06-02 20:18:00,969.37,Shipped,Credit Card,"534 Main St, Los Angeles"
2097,359,2023-11-19 15:37:00,947.76,Delivered,Apple Pay,"258 Main St, Tokyo"
2098,502,2024-01-03 18:55:00,2033.77,Delivered,Debit Card,"216 Main St, Los Angeles"
2099,1938,2023-03-17 03:06:00,765.33,Pending,Credit Card,"731 Main St, Los Angeles"
2100,2084,2023-09-11 18:18:00,1786.78,Pending,Apple Pay,"878 Main St, Los Angeles"
2101,1949,2023-02-22 20:50:00,2216.54,Pending,Apple Pay,"59 Main St, Mumbai"
2102,2111,2023-07-18 02:00:00,4801.18,Delivered,Credit Card,"272 Main St, Los Angeles"
2103,45,2023-04-06 08:10:00,3558.96,Shipped,Apple Pay,"439 Main St, Tokyo"
2104,1673,2023-01-17 06:57:00,1202.15,Delivered,PayPal,"514 Main St, Los Angeles"
2105,684,2023-01-01 23:44:00,1756.69,Delivered,Debit Card,"136 Main St, New York"
2106,442,2024-02-03 10:08:00,1938.85,Shipped,Apple Pay,"413 Main St, Mumbai"
2107,1115,2023-05-28 03:27:00,747.45,Pending,PayPal,"661 Main St, Tokyo"
2108,1674,2023-04-19 10:16:00,2106.31,Cancelled,Credit Card,"846 Main St, Tokyo"
2109,1435,2023-12-07 08:49:00,1514.97,Pending,Debit Card,"224 Main St, Tokyo"
2110,867,2023-09-28 16:34:00,2871.87,Delivered,Apple Pay,"404 Main St, Los Angeles"
2111,2382,2023-01-20 11:05:00,3824.14,Delivered,Credit Card,"633 Main St, London"
2112,1647,2023-08-28 04:12:00,2380.37,Pending,Debit Card,"777 Main St, Mumbai"
2113,2308,2023-12-28 17:35:00,4839.96,Cancelled,Apple Pay,"539 Main St, Mumbai"
2114,2409,2023-10-07 06:17:00,2522.49,Pending,Credit Card,"574 Main St, Mumbai"
2115,458,2024-01-17 23:38:00,2610.6,Delivered,Debit Card,"356 Main St, New York"
2116,621,2023-03-28 22:22:00,4968.24,Pending,Debit Card,"669 Main St, Tokyo"
2117,1487,2023-02-09 15:03:00,3174.22,Cancelled,PayPal,"502 Main St, Los Angeles"
2118,1508,2023-08-31 09:14:00,2750.54,Delivered,PayPal,"494 Main St, Mumbai"
2119,2151,2023-08-27 00:51:00,2245.23,Pending,Debit Card,"345 Main St, New York"
2120,2457,2023-12-02 01:35:00,2531.14,Delivered,Credit Card,"197 Main St, Tokyo"
2121,1697,2023-05-06 11:28:00,2025.14,Cancelled,PayPal,"820 Main St, New York"
2122,1417,2023-01-26 00:49:00,3099.11,Delivered,Debit Card,"273 Main St, Los Angeles"
2123,629,2023-09-14 08:24:00,74.38,Shipped,Apple Pay,"411 Main St, New York"
2124,2258,2023-08-30 20:38:00,3342.41,Pending,Debit Card,"914 Main St, Mumbai"
2125,111,2023-10-10 07:34:00,4342.39,Shipped,Credit Card,"224 Main St, London"
2126,708,2023-01-31 19:17:00,904.39,Delivered,Credit Card,"937 Main St, Mumbai"
2127,1448,2023-03-02 08:41:00,3897.38,Shipped,PayPal,"422 Main St, Tokyo"
2128,476,2023-08-17 17:45:00,177.21,Pending,Debit Card,"680 Main St, Mumbai"
2129,1709,2024-02-03 05:44:00,4776.73,Pending,Apple Pay,"813 Main St, New York"
2130,350,2023-07-09 13:54:00,413.7,Cancelled,Debit Card,"982 Main St, New York"
2131,314,2023-01-10 02:46:00,3917.28,Delivered,PayPal,"436 Main St, London"
2132,1909,2023-08-31 03:13:00,268.78,Pending,Credit Card,"96 Main St, New York"
2133,2434,2023-05-28 05:02:00,3715.17,Cancelled,Apple Pay,"113 Main St, Tokyo"
2134,2449,2023-08-20 12:07:00,1277.13,Delivered,PayPal,"882 Main St, Mumbai"
2135,2308,2023-04-17 06:34:00,4079.88,Cancelled,PayPal,"480 Main St, Tokyo"
2136,1022,2023-10-21 20:34:00,1019.78,Delivered,Credit Card,"86 Main St, Tokyo"
2137,1255,2024-02-18 10:35:00,551.13,Shipped,Credit Card,"117 Main St, New York"
2138,1698,2023-09-26 09:55:00,4003.95,Cancelled,PayPal,"597 Main St, Tokyo"
2139,2052,2024-02-11 23:10:00,3627.93,Cancelled,PayPal,"118 Main St, Los Angeles"
2140,2437,2023-03-30 00:37:00,3185.25,Delivered,Debit Card,"377 Main St, Mumbai"
2141,1958,2023-12-15 21:06:00,1655.26,Pending,Credit Card,"688 Main St, London"
2142,263,2023-05-14 04:14:00,401.9,Delivered,Debit Card,"113 Main St, London"
2143,279,2023-03-04 18:12:00,1349.5,Delivered,Apple Pay,"446 Main St, London"
2144,396,2023-04-24 04:16:00,2320.01,Shipped,Credit Card,"389 Main St, Mumbai"
2145,1910,2023-02-14 13:35:00,3915.48,Cancelled,PayPal,"954 Main St, Tokyo"
2146,2151,2023-06-01 01:33:00,4835.64,Delivered,Credit Card,"606 Main St, New York"
2147,2309,2023-01-15 05:09:00,1697.22,Delivered,PayPal,"856 Main St, Mumbai"
2148,1717,2023-10-09 18:44:00,3385.87,Cancelled,Credit Card,"769 Main St, Los Angeles"
2149,1277,2023-06-21 05:46:00,2395.18,Cancelled,Debit Card,"574 Main St, Tokyo"
2150,814,2023-12-12 00:13:00,2674.06,Shipped,Credit Card,"259 Main St, Los Angeles"
2151,282,2023-03-16 03:56:00,457.82,Cancelled,Credit Card,"664 Main St, London"
2152,488,2024-02-26 04:38:00,4050.96,Delivered,Debit Card,"109 Main St, Mumbai"
2153,717,2023-01-18 21:27:00,1270.94,Cancelled,Credit Card,"427 Main St, New York"
2154,1503,2023-10-15 22:24:00,2250.54,Shipped,Apple Pay,"214 Main St, New York"
2155,1597,2023-02-09 10:00:00,946.03,Shipped,PayPal,"247 Main St, Mumbai"
2156,27,2023-05-14 09:31:00,3455.45,Cancelled,Debit Card,"401 Main St, New York"
2157,147,2023-12-05 02:28:00,2646.81,Shipped,PayPal,"529 Main St, Tokyo"
2158,1975,2023-01-16 22:26:00,2706.05,Pending,Credit Card,"107 Main St, Los Angeles"
2159,1516,2023-10-20 17:38:00,734.25,Pending,Debit Card,"808 Main St, Tokyo"
2160,2126,2023-04-10 14:36:00,4763.26,Cancelled,Debit Card,"230 Main St, New York"
2161,898,2023-07-03 09:19:00,104.92,Delivered,Apple Pay,"702 Main St, Mumbai"
2162,350,2023-01-22 02:08:00,1105.24,Shipped,Apple Pay,"932 Main St, New York"
2163,1446,2024-02-28 16:07:00,4184.64,Pending,PayPal,"392 Main St, Tokyo"
2164,1610,2023-03-06 11:08:00,888.87,Cancelled,Debit Card,"513 Main St, Tokyo"
2165,1839,2023-05-10 01:43:00,3395.15,Shipped,Debit Card,"101 Main St, London"
2166,556,2023-05-03 11:48:00,1470.42,Pending,Credit Card,"791 Main St, Los Angeles"
2167,100,2023-09-29 00:50:00,582.58,Delivered,Debit Card,"178 Main St, New York"
2168,1871,2023-07-01 03:05:00,1076.17,Shipped,Credit Card,"825 Main St, Tokyo"
2169,230,2023-05-06 17:06:00,3007.7,Shipped,Credit Card,"725 Main St, Tokyo"
2170,2355,2023-11-06 20:36:00,1429.94,Shipped,Credit Card,"487 Main St, Mumbai"
2171,674,2023-12-06 19:46:00,976.31,Cancelled,Credit Card,"863 Main St, Los Angeles"
2172,300,2023-10-08 01:33:00,3187.22,Pending,PayPal,"571 Main St, Tokyo"
2173,2010,2024-02-20 16:48:00,643.2,Shipped,Debit Card,"240 Main St, Los Angeles"
2174,1313,2023-12-24 00:59:00,4414.3,Delivered,PayPal,"880 Main St, London"
2175,577,2023-11-03 00:42:00,576.11,Delivered,PayPal,"779 Main St, Los Angeles"
2176,1969,2023-07-27 18:50:00,2019.62,Shipped,Credit Card,"740 Main St, New York"
2177,188,2023-03-11 08:44:00,2865.11,Cancelled,Credit Card,"229 Main St, Los Angeles"
2178,1691,2023-05-29 20:31:00,3645.34,Cancelled,Credit Card,"183 Main St, London"
2179,2070,2023-08-09 00:42:00,2665.09,Delivered,PayPal,"418 Main St, London"
2180,2470,2024-01-05 13:34:00,105.42,Cancelled,PayPal,"984 Main St, Mumbai"
2181,871,2023-03-29 02:25:00,3469.63,Cancelled,Debit Card,"424 Main St, Tokyo"
2182,1243,2023-04-27 15:03:00,1067.16,Pending,PayPal,"777 Main St, Mumbai"
2183,2448,2023-03-30 07:34:00,1024.54,Delivered,Debit Card,"89 Main St, Tokyo"
2184,1286,2023-11-08 19:02:00,2549.72,Shipped,Debit Card,"744 Main St, New York"
2185,155,2023-10-07 21:03:00,1991.62,Pending,Debit Card,"303 Main St, New York"
2186,2252,2024-01-09 08:51:00,1191.5,Cancelled,PayPal,"136 Main St, New York"
2187,1597,2023-10-04 19:39:00,4414.38,Delivered,Apple Pay,"368 Main St, New York"
2188,2128,2023-12-14 22:26:00,4329.97,Shipped,Apple Pay,"789 Main St, Tokyo"
2189,1513,2023-09-12 17:55:00,1302.8,Delivered,Debit Card,"30 Main St, Los Angeles"
2190,2482,2023-12-29 11:20:00,706.6,Cancelled,Debit Card,"705 Main St, New York"
2191,645,2023-05-15 10:11:00,2406.48,Shipped,Apple Pay,"368 Main St, New York"
