CustomerId,Billing Address,Shipping Address
1341,"571 Elm St, City 69, USA","161 Main St, City 35, USA"
1342,"571 Elm St, City 7, USA","847 Main St, City 40, USA"
1343,"572 Elm St, City 100, USA","81 Main St, City 5, USA"
1344,"572 Elm St, City 12, USA","160 Main St, City 71, USA"
1345,"572 Elm St, City 38, USA","32 Main St, City 52, USA"
1346,"572 Elm St, City 87, USA","576 Main St, City 83, USA"
1347,"573 Elm St, City 100, USA","500 Main St, City 15, USA"
1348,"573 Elm St, City 2, USA","760 Main St, City 92, USA"
1349,"574 Elm St, City 25, USA","823 Main St, City 99, USA"
1350,"574 Elm St, City 26, USA","694 Main St, City 43, USA"
1351,"574 Elm St, City 81, USA","26 Main St, City 80, USA"
1352,"575 Elm St, City 20, USA","581 Main St, City 83, USA"
1353,"575 Elm St, City 36, USA","788 Main St, City 48, USA"
1354,"575 Elm St, City 52, USA","87 Main St, City 68, USA"
1355,"575 Elm St, City 55, USA","640 Main St, City 62, USA"
1356,"575 Elm St, City 91, USA","298 Main St, City 31, USA"
1357,"575 Elm St, City 94, USA","160 Main St, City 99, USA"
1358,"576 Elm St, City 7, USA","294 Main St, City 75, USA"
1359,"577 Elm St, City 100, USA","889 Main St, City 24, USA"
1360,"577 Elm St, City 23, USA","894 Main St, City 69, USA"
1361,"577 Elm St, City 69, USA","54 Main St, City 57, USA"
1362,"578 Elm St, City 6, USA","108 Main St, City 20, USA"
1363,"578 Elm St, City 91, USA","978 Main St, City 9, USA"
1364,"578 Elm St, City 95, USA","285 Main St, City 66, USA"
1365,"579 Elm St, City 30, USA","147 Main St, City 26, USA"
1366,"579 Elm St, City 49, USA","119 Main St, City 27, USA"
1367,"579 Elm St, City 98, USA","964 Main St, City 56, USA"
1368,"58 Elm St, City 44, USA","399 Main St, City 94, USA"
1369,"58 Elm St, City 53, USA","892 Main St, City 47, USA"
1370,"581 Elm St, City 81, USA","831 Main St, City 82, USA"
1371,"581 Elm St, City 84, USA","444 Main St, City 53, USA"
1372,"582 Elm St, City 45, USA","263 Main St, City 48, USA"
1373,"583 Elm St, City 3, USA","835 Main St, City 4, USA"
1374,"583 Elm St, City 36, USA","563 Main St, City 72, USA"
1375,"583 Elm St, City 46, USA","635 Main St, City 50, USA"
1376,"583 Elm St, City 47, USA","78 Main St, City 39, USA"
1377,"584 Elm St, City 28, USA","185 Main St, City 43, USA"
1378,"585 Elm St, City 86, USA","736 Main St, City 67, USA"
1379,"586 Elm St, City 5, USA","297 Main St, City 4, USA"
1380,"586 Elm St, City 83, USA","153 Main St, City 55, USA"
1381,"587 Elm St, City 32, USA","735 Main St, City 31, USA"
1382,"587 Elm St, City 41, USA","858 Main St, City 29, USA"
1383,"587 Elm St, City 61, USA","739 Main St, City 7, USA"
1384,"587 Elm St, City 72, USA","212 Main St, City 60, USA"
1385,"588 Elm St, City 12, USA","982 Main St, City 81, USA"
1386,"588 Elm St, City 61, USA","313 Main St, City 95, USA"
1387,"589 Elm St, City 34, USA","496 Main St, City 59, USA"
1388,"589 Elm St, City 48, USA","82 Main St, City 73, USA"
1389,"59 Elm St, City 11, USA","925 Main St, City 83, USA"
1390,"59 Elm St, City 22, USA","146 Main St, City 81, USA"
1391,"590 Elm St, City 10, USA","447 Main St, City 57, USA"
1392,"590 Elm St, City 100, USA","512 Main St, City 90, USA"
1393,"590 Elm St, City 13, USA","462 Main St, City 52, USA"
1394,"591 Elm St, City 100, USA","736 Main St, City 57, USA"
1395,"591 Elm St, City 93, USA","586 Main St, City 50, USA"
1396,"592 Elm St, City 29, USA","447 Main St, City 29, USA"
1397,"592 Elm St, City 46, USA","510 Main St, City 39, USA"
1398,"592 Elm St, City 6, USA","832 Main St, City 53, USA"
1399,"593 Elm St, City 28, USA","877 Main St, City 69, USA"
1400,"593 Elm St, City 51, USA","126 Main St, City 13, USA"
1401,"595 Elm St, City 38, USA","143 Main St, City 88, USA"
1402,"595 Elm St, City 67, USA","931 Main St, City 48, USA"
1403,"595 Elm St, City 99, USA","262 Main St, City 86, USA"
1404,"596 Elm St, City 22, USA","866 Main St, City 33, USA"
1405,"596 Elm St, City 32, USA","233 Main St, City 10, USA"
1406,"596 Elm St, City 57, USA","560 Main St, City 100, USA"
1407,"597 Elm St, City 14, USA","346 Main St, City 58, USA"
1408,"597 Elm St, City 22, USA","851 Main St, City 58, USA"
1409,"597 Elm St, City 23, USA","6 Main St, City 46, USA"
1410,"597 Elm St, City 47, USA","479 Main St, City 58, USA"
1411,"597 Elm St, City 55, USA","707 Main St, City 22, USA"
1412,"597 Elm St, City 61, USA","743 Main St, City 52, USA"
1413,"597 Elm St, City 86, USA","665 Main St, City 39, USA"
1414,"598 Elm St, City 56, USA","735 Main St, City 66, USA"
1415,"598 Elm St, City 82, USA","612 Main St, City 86, USA"
1416,"598 Elm St, City 84, USA","498 Main St, City 69, USA"
1417,"599 Elm St, City 41, USA","798 Main St, City 28, USA"
1418,"599 Elm St, City 46, USA","291 Main St, City 93, USA"
1419,"6 Elm St, City 1, USA","668 Main St, City 16, USA"
1420,"6 Elm St, City 3, USA","644 Main St, City 99, USA"
1421,"6 Elm St, City 87, USA","666 Main St, City 43, USA"
1422,"60 Elm St, City 49, USA","822 Main St, City 51, USA"
1423,"60 Elm St, City 84, USA","831 Main St, City 90, USA"
1424,"60 Elm St, City 95, USA","780 Main St, City 96, USA"
1425,"600 Elm St, City 70, USA","198 Main St, City 85, USA"
1426,"601 Elm St, City 37, USA","905 Main St, City 24, USA"
1427,"601 Elm St, City 94, USA","694 Main St, City 57, USA"
1428,"602 Elm St, City 41, USA","378 Main St, City 70, USA"
1429,"603 Elm St, City 59, USA","956 Main St, City 8, USA"
1430,"604 Elm St, City 51, USA","178 Main St, City 44, USA"
1431,"604 Elm St, City 9, USA","532 Main St, City 97, USA"
1432,"605 Elm St, City 85, USA","413 Main St, City 40, USA"
1433,"606 Elm St, City 4, USA","766 Main St, City 15, USA"
1434,"606 Elm St, City 74, USA","912 Main St, City 32, USA"
1435,"606 Elm St, City 80, USA","984 Main St, City 58, USA"
1436,"606 Elm St, City 84, USA","655 Main St, City 46, USA"
1437,"607 Elm St, City 12, USA","952 Main St, City 96, USA"
1438,"607 Elm St, City 83, USA","181 Main St, City 80, USA"
1439,"607 Elm St, City 97, USA","733 Main St, City 34, USA"
1440,"608 Elm St, City 52, USA","521 Main St, City 54, USA"
1441,"608 Elm St, City 68, USA","409 Main St, City 79, USA"
1442,"609 Elm St, City 21, USA","539 Main St, City 2, USA"
1443,"609 Elm St, City 24, USA","628 Main St, City 88, USA"
1444,"609 Elm St, City 28, USA","380 Main St, City 33, USA"
1445,"609 Elm St, City 42, USA","477 Main St, City 47, USA"
1446,"609 Elm St, City 73, USA","128 Main St, City 94, USA"
1447,"61 Elm St, City 1, USA","500 Main St, City 52, USA"
1448,"61 Elm St, City 82, USA","240 Main St, City 46, USA"
1449,"610 Elm St, City 5, USA","301 Main St, City 85, USA"
1450,"610 Elm St, City 84, USA","87 Main St, City 8, USA"
1451,"610 Elm St, City 84, USA","929 Main St, City 89, USA"
1452,"611 Elm St, City 2, USA","608 Main St, City 99, USA"
1453,"611 Elm St, City 25, USA","738 Main St, City 16, USA"
1454,"611 Elm St, City 6, USA","452 Main St, City 98, USA"
1455,"611 Elm St, City 94, USA","507 Main St, City 24, USA"
1456,"611 Elm St, City 94, USA","783 Main St, City 77, USA"
1457,"613 Elm St, City 23, USA","873 Main St, City 80, USA"
1458,"614 Elm St, City 24, USA","991 Main St, City 11, USA"
1459,"614 Elm St, City 65, USA","283 Main St, City 70, USA"
1460,"614 Elm St, City 97, USA","331 Main St, City 26, USA"
1461,"615 Elm St, City 32, USA","908 Main St, City 85, USA"
1462,"615 Elm St, City 99, USA","7 Main St, City 6, USA"
1463,"616 Elm St, City 10, USA","97 Main St, City 26, USA"
1464,"616 Elm St, City 21, USA","231 Main St, City 70, USA"
1465,"617 Elm St, City 17, USA","552 Main St, City 19, USA"
1466,"617 Elm St, City 66, USA","905 Main St, City 22, USA"
1467,"617 Elm St, City 9, USA","221 Main St, City 66, USA"
1468,"619 Elm St, City 14, USA","59 Main St, City 56, USA"
1469,"619 Elm St, City 49, USA","688 Main St, City 67, USA"
1470,"619 Elm St, City 96, USA","823 Main St, City 20, USA"
1471,"62 Elm St, City 1, USA","20 Main St, City 44, USA"
1472,"62 Elm St, City 13, USA","9 Main St, City 19, USA"
1473,"62 Elm St, City 6, USA","764 Main St, City 17, USA"
1474,"62 Elm St, City 66, USA","615 Main St, City 3, USA"
1475,"62 Elm St, City 75, USA","740 Main St, City 93, USA"
1476,"620 Elm St, City 14, USA","48 Main St, City 34, USA"
1477,"620 Elm St, City 78, USA","350 Main St, City 86, USA"
1478,"620 Elm St, City 93, USA","494 Main St, City 65, USA"
1479,"621 Elm St, City 18, USA","16 Main St, City 68, USA"
1480,"621 Elm St, City 2, USA","999 Main St, City 83, USA"
1481,"621 Elm St, City 73, USA","857 Main St, City 40, USA"
1482,"621 Elm St, City 81, USA","835 Main St, City 14, USA"
1483,"621 Elm St, City 91, USA","218 Main St, City 59, USA"
1484,"622 Elm St, City 16, USA","962 Main St, City 61, USA"
1485,"622 Elm St, City 5, USA","17 Main St, City 85, USA"
1486,"623 Elm St, City 73, USA","507 Main St, City 31, USA"
1487,"623 Elm St, City 97, USA","432 Main St, City 49, USA"
1488,"624 Elm St, City 17, USA","751 Main St, City 12, USA"
1489,"624 Elm St, City 9, USA","611 Main St, City 31, USA"
1490,"625 Elm St, City 30, USA","185 Main St, City 100, USA"
1491,"625 Elm St, City 6, USA","998 Main St, City 100, USA"
1492,"626 Elm St, City 11, USA","346 Main St, City 90, USA"
1493,"626 Elm St, City 60, USA","977 Main St, City 54, USA"
1494,"626 Elm St, City 74, USA","287 Main St, City 9, USA"
1495,"626 Elm St, City 97, USA","474 Main St, City 49, USA"
1496,"628 Elm St, City 27, USA","76 Main St, City 65, USA"
1497,"629 Elm St, City 100, USA","883 Main St, City 7, USA"
1498,"629 Elm St, City 47, USA","421 Main St, City 81, USA"
1499,"629 Elm St, City 83, USA","740 Main St, City 7, USA"
1500,"63 Elm St, City 26, USA","912 Main St, City 36, USA"
1501,"63 Elm St, City 62, USA","612 Main St, City 73, USA"
1502,"63 Elm St, City 74, USA","121 Main St, City 30, USA"
1503,"63 Elm St, City 96, USA","584 Main St, City 93, USA"
1504,"630 Elm St, City 1, USA","269 Main St, City 26, USA"
1505,"630 Elm St, City 50, USA","583 Main St, City 92, USA"
1506,"630 Elm St, City 60, USA","781 Main St, City 11, USA"
1507,"630 Elm St, City 85, USA","777 Main St, City 48, USA"
1508,"631 Elm St, City 26, USA","858 Main St, City 21, USA"
1509,"631 Elm St, City 95, USA","609 Main St, City 88, USA"
1510,"631 Elm St, City 98, USA","732 Main St, City 22, USA"
1511,"632 Elm St, City 84, USA","340 Main St, City 8, USA"
1512,"634 Elm St, City 11, USA","377 Main St, City 51, USA"
1513,"634 Elm St, City 69, USA","810 Main St, City 50, USA"
1514,"634 Elm St, City 92, USA","198 Main St, City 57, USA"
1515,"635 Elm St, City 24, USA","240 Main St, City 19, USA"
1516,"636 Elm St, City 16, USA","85 Main St, City 59, USA"
1517,"636 Elm St, City 51, USA","902 Main St, City 79, USA"
1518,"636 Elm St, City 65, USA","685 Main St, City 49, USA"
1519,"637 Elm St, City 45, USA","313 Main St, City 92, USA"
1520,"637 Elm St, City 61, USA","561 Main St, City 18, USA"
1521,"637 Elm St, City 82, USA","466 Main St, City 75, USA"
1522,"637 Elm St, City 98, USA","978 Main St, City 5, USA"
1523,"638 Elm St, City 5, USA","693 Main St, City 11, USA"
1524,"638 Elm St, City 5, USA","803 Main St, City 24, USA"
1525,"638 Elm St, City 70, USA","645 Main St, City 43, USA"
1526,"64 Elm St, City 67, USA","850 Main St, City 50, USA"
1527,"640 Elm St, City 20, USA","631 Main St, City 46, USA"
1528,"640 Elm St, City 23, USA","38 Main St, City 15, USA"
1529,"641 Elm St, City 35, USA","422 Main St, City 38, USA"
1530,"641 Elm St, City 59, USA","523 Main St, City 9, USA"
1531,"641 Elm St, City 71, USA","380 Main St, City 75, USA"
1532,"642 Elm St, City 21, USA","351 Main St, City 72, USA"
1533,"642 Elm St, City 39, USA","716 Main St, City 88, USA"
1534,"642 Elm St, City 5, USA","477 Main St, City 80, USA"
1535,"643 Elm St, City 7, USA","851 Main St, City 99, USA"
1536,"643 Elm St, City 77, USA","415 Main St, City 98, USA"
1537,"644 Elm St, City 50, USA","99 Main St, City 96, USA"
1538,"644 Elm St, City 56, USA","106 Main St, City 14, USA"
1539,"645 Elm St, City 77, USA","633 Main St, City 7, USA"
1540,"646 Elm St, City 37, USA","667 Main St, City 16, USA"
1541,"646 Elm St, City 67, USA","237 Main St, City 33, USA"
1542,"647 Elm St, City 25, USA","884 Main St, City 10, USA"
1543,"647 Elm St, City 31, USA","531 Main St, City 61, USA"
1544,"647 Elm St, City 9, USA","101 Main St, City 68, USA"
1545,"648 Elm St, City 16, USA","365 Main St, City 79, USA"
1546,"648 Elm St, City 63, USA","514 Main St, City 19, USA"
1547,"649 Elm St, City 1, USA","652 Main St, City 65, USA"
1548,"649 Elm St, City 4, USA","17 Main St, City 47, USA"
1549,"649 Elm St, City 55, USA","270 Main St, City 96, USA"
1550,"649 Elm St, City 7, USA","952 Main St, City 84, USA"
1551,"65 Elm St, City 25, USA","355 Main St, City 39, USA"
1552,"65 Elm St, City 35, USA","102 Main St, City 70, USA"
1553,"65 Elm St, City 35, USA","12 Main St, City 27, USA"
1554,"65 Elm St, City 63, USA","787 Main St, City 86, USA"
1555,"650 Elm St, City 17, USA","484 Main St, City 97, USA"
1556,"650 Elm St, City 36, USA","406 Main St, City 91, USA"
1557,"650 Elm St, City 46, USA","5 Main St, City 60, USA"
1558,"651 Elm St, City 1, USA","237 Main St, City 60, USA"
1559,"651 Elm St, City 39, USA","250 Main St, City 5, USA"
1560,"651 Elm St, City 71, USA","519 Main St, City 97, USA"
1561,"652 Elm St, City 91, USA","887 Main St, City 73, USA"
1562,"652 Elm St, City 95, USA","447 Main St, City 53, USA"
1563,"653 Elm St, City 60, USA","156 Main St, City 10, USA"
1564,"653 Elm St, City 71, USA","871 Main St, City 16, USA"
1565,"653 Elm St, City 75, USA","389 Main St, City 76, USA"
1566,"654 Elm St, City 11, USA","899 Main St, City 64, USA"
1567,"654 Elm St, City 39, USA","409 Main St, City 49, USA"
1568,"654 Elm St, City 42, USA","212 Main St, City 41, USA"
1569,"654 Elm St, City 48, USA","182 Main St, City 91, USA"
1570,"654 Elm St, City 60, USA","398 Main St, City 67, USA"
1571,"654 Elm St, City 63, USA","840 Main St, City 68, USA"
1572,"655 Elm St, City 78, USA","853 Main St, City 90, USA"
1573,"655 Elm St, City 8, USA","528 Main St, City 4, USA"
1574,"656 Elm St, City 11, USA","987 Main St, City 38, USA"
1575,"656 Elm St, City 26, USA","650 Main St, City 96, USA"
1576,"656 Elm St, City 33, USA","98 Main St, City 53, USA"
1577,"656 Elm St, City 90, USA","104 Main St, City 3, USA"
1578,"657 Elm St, City 14, USA","448 Main St, City 2, USA"
1579,"657 Elm St, City 32, USA","638 Main St, City 24, USA"
1580,"657 Elm St, City 79, USA","713 Main St, City 29, USA"
1581,"658 Elm St, City 31, USA","612 Main St, City 49, USA"
1582,"658 Elm St, City 87, USA","518 Main St, City 2, USA"
1583,"659 Elm St, City 27, USA","10 Main St, City 42, USA"
1584,"659 Elm St, City 35, USA","925 Main St, City 42, USA"
1585,"659 Elm St, City 49, USA","494 Main St, City 85, USA"
1586,"66 Elm St, City 4, USA","265 Main St, City 16, USA"
1587,"660 Elm St, City 83, USA","35 Main St, City 87, USA"
1588,"661 Elm St, City 34, USA","91 Main St, City 62, USA"
1589,"661 Elm St, City 36, USA","629 Main St, City 44, USA"
1590,"661 Elm St, City 41, USA","332 Main St, City 40, USA"
1591,"662 Elm St, City 31, USA","276 Main St, City 49, USA"
1592,"662 Elm St, City 32, USA","669 Main St, City 86, USA"
1593,"662 Elm St, City 34, USA","18 Main St, City 87, USA"
1594,"662 Elm St, City 36, USA","985 Main St, City 19, USA"
1595,"662 Elm St, City 47, USA","571 Main St, City 72, USA"
1596,"662 Elm St, City 69, USA","682 Main St, City 12, USA"
1597,"663 Elm St, City 18, USA","528 Main St, City 16, USA"
1598,"663 Elm St, City 20, USA","247 Main St, City 73, USA"
1599,"663 Elm St, City 41, USA","410 Main St, City 2, USA"
1600,"663 Elm St, City 42, USA","689 Main St, City 70, USA"
1601,"663 Elm St, City 86, USA","158 Main St, City 8, USA"
1602,"663 Elm St, City 88, USA","752 Main St, City 48, USA"
1603,"664 Elm St, City 20, USA","118 Main St, City 25, USA"
1604,"664 Elm St, City 31, USA","68 Main St, City 16, USA"
1605,"664 Elm St, City 55, USA","340 Main St, City 75, USA"
1606,"664 Elm St, City 69, USA","833 Main St, City 70, USA"
1607,"664 Elm St, City 78, USA","929 Main St, City 60, USA"
1608,"665 Elm St, City 38, USA","275 Main St, City 67, USA"
1609,"665 Elm St, City 43, USA","27 Main St, City 63, USA"
1610,"665 Elm St, City 81, USA","771 Main St, City 15, USA"
1611,"666 Elm St, City 31, USA","999 Main St, City 20, USA"
1612,"666 Elm St, City 77, USA","28 Main St, City 3, USA"
1613,"666 Elm St, City 84, USA","928 Main St, City 32, USA"
1614,"666 Elm St, City 9, USA","565 Main St, City 40, USA"
1615,"667 Elm St, City 20, USA","321 Main St, City 78, USA"
1616,"667 Elm St, City 31, USA","510 Main St, City 10, USA"
1617,"667 Elm St, City 45, USA","491 Main St, City 39, USA"
1618,"667 Elm St, City 69, USA","646 Main St, City 70, USA"
1619,"668 Elm St, City 49, USA","269 Main St, City 37, USA"
1620,"668 Elm St, City 97, USA","114 Main St, City 10, USA"
1621,"669 Elm St, City 30, USA","757 Main St, City 46, USA"
1622,"669 Elm St, City 38, USA","860 Main St, City 86, USA"
1623,"669 Elm St, City 39, USA","569 Main St, City 99, USA"
1624,"669 Elm St, City 79, USA","250 Main St, City 39, USA"
1625,"669 Elm St, City 99, USA","137 Main St, City 81, USA"
1626,"670 Elm St, City 100, USA","756 Main St, City 48, USA"
1627,"670 Elm St, City 17, USA","143 Main St, City 63, USA"
1628,"670 Elm St, City 50, USA","455 Main St, City 68, USA"
1629,"670 Elm St, City 75, USA","25 Main St, City 15, USA"
1630,"671 Elm St, City 16, USA","657 Main St, City 39, USA"
1631,"671 Elm St, City 21, USA","536 Main St, City 8, USA"
1632,"671 Elm St, City 26, USA","827 Main St, City 14, USA"
1633,"671 Elm St, City 60, USA","928 Main St, City 85, USA"
1634,"672 Elm St, City 16, USA","515 Main St, City 30, USA"
1635,"672 Elm St, City 39, USA","185 Main St, City 60, USA"
1636,"672 Elm St, City 65, USA","339 Main St, City 96, USA"
1637,"673 Elm St, City 12, USA","697 Main St, City 57, USA"
1638,"675 Elm St, City 25, USA","401 Main St, City 11, USA"
1639,"675 Elm St, City 36, USA","271 Main St, City 64, USA"
1640,"675 Elm St, City 40, USA","539 Main St, City 74, USA"
1641,"675 Elm St, City 49, USA","772 Main St, City 29, USA"
1642,"677 Elm St, City 56, USA","648 Main St, City 37, USA"
1643,"678 Elm St, City 12, USA","795 Main St, City 10, USA"
1644,"678 Elm St, City 41, USA","80 Main St, City 94, USA"
1645,"679 Elm St, City 35, USA","744 Main St, City 25, USA"
1646,"68 Elm St, City 36, USA","518 Main St, City 28, USA"
1647,"680 Elm St, City 47, USA","762 Main St, City 19, USA"
1648,"680 Elm St, City 61, USA","164 Main St, City 59, USA"
1649,"680 Elm St, City 77, USA","724 Main St, City 79, USA"
1650,"682 Elm St, City 66, USA","641 Main St, City 79, USA"
1651,"682 Elm St, City 71, USA","412 Main St, City 53, USA"
1652,"682 Elm St, City 88, USA","112 Main St, City 67, USA"
1653,"682 Elm St, City 94, USA","534 Main St, City 35, USA"
1654,"683 Elm St, City 61, USA","680 Main St, City 44, USA"
1655,"684 Elm St, City 1, USA","280 Main St, City 84, USA"
1656,"684 Elm St, City 21, USA","716 Main St, City 38, USA"
1657,"685 Elm St, City 16, USA","288 Main St, City 31, USA"
1658,"685 Elm St, City 19, USA","971 Main St, City 42, USA"
1659,"685 Elm St, City 73, USA","971 Main St, City 65, USA"
1660,"685 Elm St, City 80, USA","907 Main St, City 61, USA"
1661,"685 Elm St, City 96, USA","913 Main St, City 84, USA"
1662,"685 Elm St, City 97, USA","569 Main St, City 7, USA"
1663,"686 Elm St, City 19, USA","551 Main St, City 33, USA"
1664,"686 Elm St, City 67, USA","276 Main St, City 59, USA"
1665,"689 Elm St, City 14, USA","935 Main St, City 79, USA"
1666,"689 Elm St, City 59, USA","736 Main St, City 48, USA"
1667,"689 Elm St, City 65, USA","825 Main St, City 57, USA"
1668,"689 Elm St, City 72, USA","798 Main St, City 20, USA"
1669,"69 Elm St, City 17, USA","665 Main St, City 90, USA"
1670,"69 Elm St, City 64, USA","535 Main St, City 12, USA"
1671,"69 Elm St, City 67, USA","877 Main St, City 88, USA"
1672,"69 Elm St, City 95, USA","841 Main St, City 16, USA"
1673,"690 Elm St, City 39, USA","35 Main St, City 94, USA"
1674,"691 Elm St, City 35, USA","901 Main St, City 4, USA"
1675,"692 Elm St, City 30, USA","530 Main St, City 12, USA"
1676,"692 Elm St, City 53, USA","79 Main St, City 62, USA"
1677,"692 Elm St, City 74, USA","663 Main St, City 76, USA"
1678,"692 Elm St, City 81, USA","511 Main St, City 43, USA"
1679,"693 Elm St, City 87, USA","17 Main St, City 91, USA"
1680,"694 Elm St, City 14, USA","274 Main St, City 37, USA"
1681,"694 Elm St, City 79, USA","100 Main St, City 83, USA"
1682,"695 Elm St, City 57, USA","284 Main St, City 21, USA"
1683,"695 Elm St, City 58, USA","381 Main St, City 76, USA"
1684,"695 Elm St, City 91, USA","449 Main St, City 99, USA"
1685,"696 Elm St, City 16, USA","965 Main St, City 72, USA"
1686,"696 Elm St, City 62, USA","220 Main St, City 61, USA"
1687,"696 Elm St, City 71, USA","888 Main St, City 76, USA"
1688,"696 Elm St, City 73, USA","770 Main St, City 46, USA"
1689,"696 Elm St, City 81, USA","776 Main St, City 24, USA"
1690,"697 Elm St, City 17, USA","712 Main St, City 54, USA"
1691,"697 Elm St, City 67, USA","651 Main St, City 66, USA"
1692,"698 Elm St, City 65, USA","77 Main St, City 96, USA"
1693,"698 Elm St, City 78, USA","825 Main St, City 22, USA"
1694,"698 Elm St, City 96, USA","600 Main St, City 1, USA"
1695,"699 Elm St, City 13, USA","504 Main St, City 60, USA"
1696,"699 Elm St, City 94, USA","727 Main St, City 2, USA"
1697,"7 Elm St, City 68, USA","635 Main St, City 90, USA"
1698,"70 Elm St, City 31, USA","544 Main St, City 93, USA"
1699,"70 Elm St, City 5, USA","379 Main St, City 2, USA"
1700,"700 Elm St, City 4, USA","688 Main St, City 27, USA"
1701,"700 Elm St, City 47, USA","743 Main St, City 45, USA"
1702,"700 Elm St, City 78, USA","613 Main St, City 1, USA"
1703,"701 Elm St, City 67, USA","148 Main St, City 84, USA"
1704,"701 Elm St, City 80, USA","135 Main St, City 61, USA"
1705,"701 Elm St, City 86, USA","15 Main St, City 87, USA"
1706,"702 Elm St, City 10, USA","915 Main St, City 92, USA"
1707,"702 Elm St, City 2, USA","569 Main St, City 52, USA"
1708,"702 Elm St, City 37, USA","857 Main St, City 16, USA"
1709,"702 Elm St, City 49, USA","67 Main St, City 28, USA"
1710,"702 Elm St, City 84, USA","556 Main St, City 70, USA"
1711,"703 Elm St, City 69, USA","33 Main St, City 87, USA"
1712,"705 Elm St, City 34, USA","701 Main St, City 11, USA"
1713,"705 Elm St, City 36, USA","976 Main St, City 67, USA"
1714,"705 Elm St, City 37, USA","230 Main St, City 15, USA"
1715,"705 Elm St, City 52, USA","692 Main St, City 89, USA"
1716,"705 Elm St, City 58, USA","822 Main St, City 60, USA"
1717,"705 Elm St, City 82, USA","431 Main St, City 93, USA"
1718,"706 Elm St, City 67, USA","238 Main St, City 66, USA"
1719,"707 Elm St, City 12, USA","664 Main St, City 87, USA"
1720,"707 Elm St, City 13, USA","762 Main St, City 50, USA"
1721,"707 Elm St, City 20, USA","640 Main St, City 35, USA"
1722,"707 Elm St, City 25, USA","599 Main St, City 68, USA"
1723,"707 Elm St, City 46, USA","856 Main St, City 41, USA"
1724,"707 Elm St, City 47, USA","689 Main St, City 19, USA"
1725,"707 Elm St, City 8, USA","324 Main St, City 40, USA"
1726,"708 Elm St, City 37, USA","403 Main St, City 9, USA"
1727,"708 Elm St, City 78, USA","868 Main St, City 66, USA"
1728,"708 Elm St, City 93, USA","331 Main St, City 4, USA"
1729,"709 Elm St, City 19, USA","839 Main St, City 95, USA"
1730,"709 Elm St, City 45, USA","492 Main St, City 1, USA"
1731,"709 Elm St, City 67, USA","43 Main St, City 55, USA"
1732,"71 Elm St, City 9, USA","952 Main St, City 10, USA"
1733,"710 Elm St, City 36, USA","431 Main St, City 62, USA"
1734,"710 Elm St, City 41, USA","790 Main St, City 90, USA"
1735,"710 Elm St, City 48, USA","34 Main St, City 28, USA"
1736,"713 Elm St, City 43, USA","368 Main St, City 58, USA"
1737,"714 Elm St, City 14, USA","228 Main St, City 67, USA"
1738,"714 Elm St, City 23, USA","256 Main St, City 55, USA"
1739,"714 Elm St, City 3, USA","306 Main St, City 8, USA"
1740,"714 Elm St, City 56, USA","157 Main St, City 56, USA"
1741,"714 Elm St, City 75, USA","753 Main St, City 69, USA"
1742,"715 Elm St, City 13, USA","711 Main St, City 89, USA"
1743,"715 Elm St, City 41, USA","480 Main St, City 72, USA"
1744,"715 Elm St, City 92, USA","100 Main St, City 72, USA"
1745,"715 Elm St, City 97, USA","823 Main St, City 78, USA"
1746,"716 Elm St, City 20, USA","831 Main St, City 66, USA"
1747,"716 Elm St, City 58, USA","34 Main St, City 52, USA"
1748,"717 Elm St, City 18, USA","15 Main St, City 41, USA"
1749,"717 Elm St, City 54, USA","689 Main St, City 86, USA"
1750,"717 Elm St, City 95, USA","137 Main St, City 61, USA"
1751,"718 Elm St, City 48, USA","2 Main St, City 90, USA"
1752,"718 Elm St, City 50, USA","341 Main St, City 13, USA"
1753,"718 Elm St, City 92, USA","646 Main St, City 53, USA"
1754,"719 Elm St, City 2, USA","272 Main St, City 68, USA"
1755,"719 Elm St, City 22, USA","662 Main St, City 26, USA"
1756,"719 Elm St, City 25, USA","625 Main St, City 69, USA"
1757,"719 Elm St, City 44, USA","23 Main St, City 72, USA"
1758,"719 Elm St, City 91, USA","82 Main St, City 76, USA"
1759,"72 Elm St, City 1, USA","30 Main St, City 5, USA"
1760,"72 Elm St, City 2, USA","46 Main St, City 8, USA"
1761,"72 Elm St, City 39, USA","13 Main St, City 86, USA"
1762,"72 Elm St, City 40, USA","483 Main St, City 66, USA"
1763,"72 Elm St, City 85, USA","675 Main St, City 2, USA"
1764,"72 Elm St, City 99, USA","84 Main St, City 99, USA"
1765,"721 Elm St, City 40, USA","987 Main St, City 11, USA"
1766,"722 Elm St, City 18, USA","439 Main St, City 73, USA"
1767,"722 Elm St, City 48, USA","613 Main St, City 20, USA"
1768,"722 Elm St, City 62, USA","457 Main St, City 73, USA"
1769,"722 Elm St, City 67, USA","583 Main St, City 45, USA"
1770,"723 Elm St, City 16, USA","256 Main St, City 54, USA"
1771,"723 Elm St, City 30, USA","50 Main St, City 93, USA"
1772,"723 Elm St, City 61, USA","503 Main St, City 28, USA"
1773,"723 Elm St, City 73, USA","550 Main St, City 58, USA"
1774,"723 Elm St, City 79, USA","574 Main St, City 24, USA"
1775,"723 Elm St, City 87, USA","833 Main St, City 46, USA"
1776,"724 Elm St, City 99, USA","431 Main St, City 43, USA"
