CustomerID,CustomerName,CustomerCategoryName,PrimaryContact,AlternateContact,PhoneNumber,FaxNumber,BuyingGroupName,WebsiteURL,DeliveryMethod,CityName,DeliveryLocation,DeliveryRun,RunPosition
494,"Wingtip Toys (Pikeview, CO)",Novelty Shop,Sirirat Kongpaisarn,Himani Sanyal,(303) 555-0100,(303) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Pikeview,Delivery Van,Pikeview,0xE6100000010C2D3F709527754340DE33B7E79E345AC0,,
495,"Wingtip Toys (Boalsburg, PA)",Novelty Shop,Claude Bonsaint,Gopal Thakur,(215) 555-0100,(215) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Boalsburg,Delivery Van,Boalsburg,0xE6100000010C8216B77647634440CB86904EB87253C0,,
499,"Wingtip Toys (East Fultonham, OH)",Novelty Shop,Masa Buecek,Nguyet Trang,(216) 555-0100,(216) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/EastFultonham,Delivery Van,East Fultonham,0xE6100000010C90F06206CFEC43407E512745D08754C0,,
496,"Wingtip Toys (Port Hueneme, CA)",Novelty Shop,Roman Pajer,Floris Veenhuizen,(209) 555-0100,(209) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/PortHueneme,Delivery Van,Port Hueneme,0xE6100000010C3B34D18CEA124140498DBFA37CCC5DC0,,
498,"Wingtip Toys (Obetz, OH)",Novelty Shop,Devi Dewangan,William Bordelon,(216) 555-0100,(216) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Obetz,Delivery Van,Obetz,0xE6100000010C8E9DA68581F04340AFE710DDD8BC54C0,,
502,"Wingtip Toys (Miesville, MN)",Novelty Shop,Alejandro Escobar,Milada Hadrabova,(218) 555-0100,(218) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Miesville,Delivery Van,Miesville,0xE6100000010CB88086EDDD4C4640EAD21ADE073457C0,,
503,"Wingtip Toys (Valhalla, NC)",Novelty Shop,Andris Vitols,Lana Larsson,(252) 555-0100,(252) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Valhalla,Delivery Van,Valhalla,0xE6100000010C5318A5958C1142400B13FC25182A53C0,,
500,"Wingtip Toys (Obion, TN)",Novelty Shop,Bipin Modi,Dattaatraeya Vangapandu,(423) 555-0100,(423) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Obion,Delivery Van,Obion,0xE6100000010C40CA3E7E2521424048BF2264454C56C0,,
505,"Wingtip Toys (Silver Plume, CO)",Novelty Shop,Alain Pelland,Ik-Soo Jo,(303) 555-0100,(303) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/SilverPlume,Delivery Van,Silver Plume,0xE6100000010C8EA6C4BF19D943402A4BBE23746E5AC0,,
497,"Wingtip Toys (Verdery, SC)",Novelty Shop,Vitezslav Holy,Paul Valbe,(803) 555-0100,(803) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Verdery,Delivery Van,Verdery,0xE6100000010CDEEDD522FD0D4140C46BA862F48F54C0,,
507,"Wingtip Toys (Downingtown, PA)",Novelty Shop,Natalie Horackova,Francesca Greece,(215) 555-0100,(215) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Downingtown,Delivery Van,Downingtown,0xE6100000010CDB47B8DAD4004440B747CA7102ED52C0,,
508,"Wingtip Toys (Branson West, MO)",Novelty Shop,Baalaaditya Rallapalli,Antonin Holy,(314) 555-0100,(314) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/BransonWest,Delivery Van,Branson West,0xE6100000010C3DCF447D37594240BEAC3F78A35757C0,,
504,"Wingtip Toys (Cape Neddick, ME)",Novelty Shop,Mariela Weitzer,David Lanctot,(207) 555-0100,(207) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/CapeNeddick,Delivery Van,Cape Neddick,0xE6100000010CF723A01DCB9845406AE27899BCA751C0,,
506,"Wingtip Toys (North Beach Haven, NJ)",Novelty Shop,Milica Stojkovic,Teemu Yli-Sirnio,(201) 555-0100,(201) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/NorthBeachHaven,Delivery Van,North Beach Haven,0xE6100000010CDCB529C35DC943406B84D95FD18E52C0,,
501,"Wingtip Toys (Cavendish, VT)",Novelty Shop,Rahul Sarma,Deeba Hemmati,(802) 555-0100,(802) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Cavendish,Delivery Van,Cavendish,0xE6100000010CA281B3EFE5B045401686C8E9EB2652C0,,
510,"Wingtip Toys (Grabill, IN)",Novelty Shop,Manish Ghosh,Anish Naidu,(219) 555-0100,(219) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Grabill,Delivery Van,Grabill,0xE6100000010C9064FB35FE9A4440B68883DFE13D55C0,,
511,"Wingtip Toys (North Manitou, MI)",Novelty Shop,Pracha Nantakarn,Malee Charoenkul,(231) 555-0100,(231) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/NorthManitou,Delivery Van,North Manitou,0xE6100000010CAF3209CD648F46405B9A5B21AC7E55C0,,
509,"Wingtip Toys (Bergen Park, CO)",Novelty Shop,Matej Formanek,Mary Eder,(303) 555-0100,(303) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/BergenPark,Delivery Van,Bergen Park,0xE6100000010CDD5ACB097FD84340C951256F25575AC0,,
515,"Wingtip Toys (Del Valle, TX)",Novelty Shop,Jelena Utjesenovic,Debbie Clark,(210) 555-0100,(210) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/DelValle,Delivery Van,Del Valle,0xE6100000010C4D94CED1F4353E406019C000E76958C0,,
516,"Wingtip Toys (Harkers Island, NC)",Novelty Shop,Adriana Horackova,Suniti Bhat,(252) 555-0100,(252) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/HarkersIsland,Delivery Van,Harkers Island,0xE6100000010CA9B23918FB584140BB78E4B4CC2353C0,,
517,"Wingtip Toys (Licking, MO)",Novelty Shop,Miika Putkonen,Jose Williams,(314) 555-0100,(314) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Licking,Delivery Van,Licking,0xE6100000010C9D5D633CEFBF42400D5D3FB3DAF656C0,,
513,"Wingtip Toys (Straughn, IN)",Novelty Shop,Teodor Vlad,Peeter Keskula,(219) 555-0100,(219) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Straughn,Delivery Van,Straughn,0xE6100000010C128B732F8BE74340C97F3793A55255C0,,
519,"Wingtip Toys (Boynton, OK)",Novelty Shop,Åšani Sen,Ngu Hoa,(405) 555-0100,(405) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Boynton,Delivery Van,Boynton,0xE6100000010CEDC007578AD34140F8D7621F83EB57C0,,
514,"Wingtip Toys (Gilford, NH)",Novelty Shop,Anda Liepa,Deakshitulu Paruchuri,(603) 555-0100,(603) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Gilford,Delivery Van,Gilford,0xE6100000010CEE44A40117C645408BE1EA0008DA51C0,,
512,"Wingtip Toys (Philip, SD)",Novelty Shop,Charline Flamand,Dhavala Alladi,(605) 555-0100,(605) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Philip,Delivery Van,Philip,0xE6100000010C77F123230C05464027288FB8916A59C0,,
522,"Wingtip Toys (Dickerson, MD)",Novelty Shop,Akshayakeerti Jandhyala,Tereza Stolinova,(240) 555-0100,(240) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Dickerson,Delivery Van,Dickerson,0xE6100000010C01DC2C5E2C9C434005E09F52255B53C0,,
523,"Wingtip Toys (Bruceton Mills, WV)",Novelty Shop,Ankolika Sen,Kristophe  Couet,(304) 555-0100,(304) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/BrucetonMills,Delivery Van,Bruceton Mills,0xE6100000010C5A924D0350D4434079A16FC108E953C0,,
520,"Wingtip Toys (Frenchburg, KY)",Novelty Shop,Helene Dupuy,Antonio Trentini,(270) 555-0100,(270) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Frenchburg,Delivery Van,Frenchburg,0xE6100000010C1F9F909DB7F94240416898350CE854C0,,
521,"Wingtip Toys (Robertsdale, AL)",Novelty Shop,omer ozbek,Andrei Bratianu,(205) 555-0100,(205) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Robertsdale,Delivery Van,Robertsdale,0xE6100000010C2A5EC026C68D3E409EBDE94C90ED55C0,,
526,"Wingtip Toys (Beekmantown, NY)",Novelty Shop,Madelaine  Paulet,Arundhati Bhowmick,(212) 555-0100,(212) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Beekmantown,Delivery Van,Beekmantown,0xE6100000010C432A7B01AC6246409680F33D7E5F52C0,,
518,"Wingtip Toys (Raton, NM)",Novelty Shop,Padma Iyer,Cai Cao,(505) 555-0100,(505) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Raton,Delivery Van,Raton,0xE6100000010CD109FC3CA1734240C3FB05161B1C5AC0,,
525,"Wingtip Toys (Claycomo, MO)",Novelty Shop,Julia Konecna,Birgit Saar,(314) 555-0100,(314) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Claycomo,Delivery Van,Claycomo,0xE6100000010CC32B499EEB9943404B749659849F57C0,,
524,"Wingtip Toys (Cloquet, MN)",Novelty Shop,Baalaamani Veturi,Gustav Korjus,(218) 555-0100,(218) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Cloquet,Delivery Van,Cloquet,0xE6100000010CE2BA18B95D5C4740EA8C3919661D57C0,,
530,"Wingtip Toys (East Mountain, TX)",Novelty Shop,Sitara Benjaree,Roberts Sprogis,(210) 555-0100,(210) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/EastMountain,Delivery Van,East Mountain,0xE6100000010C41EF8D21004C4040C1BFAD60C0B657C0,,
529,"Wingtip Toys (Griswoldville, GA)",Novelty Shop,Seo-yeon Rim,Giovanna Araujo,(229) 555-0100,(229) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Griswoldville,Delivery Van,Griswoldville,0xE6100000010C136B4CE3726F40403431B84148DF54C0,,
527,"Wingtip Toys (Islip Terrace, NY)",Novelty Shop,Mario Jogi,Martina Omelkova,(212) 555-0100,(212) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/IslipTerrace,Delivery Van,Islip Terrace,0xE6100000010C8B32C0AA1F5F4440056EDDCD534C52C0,,
528,"Wingtip Toys (Rich Creek, VA)",Novelty Shop,Kaya ozbek,Lan Klanjcar,(276) 555-0100,(276) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/RichCreek,Delivery Van,Rich Creek,0xE6100000010CB56BE7A0F0B0424070DBAD1BA53454C0,,
532,"Wingtip Toys (Waycross, GA)",Novelty Shop,Akhtar Shahrestaani,Priya Joshi,(229) 555-0100,(229) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Waycross,Delivery Van,Waycross,0xE6100000010C5B86EE48AB363F40EB4C463AA89654C0,,
535,"Wingtip Toys (Triadelphia, WV)",Novelty Shop,Josef Benda,Trishna Benipal,(304) 555-0100,(304) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Triadelphia,Delivery Van,Triadelphia,0xE6100000010CDCD1A4B9BA0644404F7F51DD372854C0,,
536,"Wingtip Toys (Ferney, SD)",Novelty Shop,Teresa Bender,Diego Buccho,(605) 555-0100,(605) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Ferney,Delivery Van,Ferney,0xE6100000010CAE68CE554EAA4640B4A95F8E438658C0,,
531,"Wingtip Toys (Omer, MI)",Novelty Shop,Javier Caraballo,Coralie Brasseur,(231) 555-0100,(231) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Omer,Delivery Van,Omer,0xE6100000010CCC74F9201506464041070209AFF654C0,,
533,"Wingtip Toys (Nichols Hills, OK)",Novelty Shop,Vanita Bhowmick,Bruna Cavalcante,(405) 555-0100,(405) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/NicholsHills,Delivery Van,Nichols Hills,0xE6100000010C1955F9EB04C74140C7A7DC51A76458C0,,
534,"Wingtip Toys (Plaquemine, LA)",Novelty Shop,Nishant Menon,Ratnam Singh,(225) 555-0100,(225) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Plaquemine,Delivery Van,Plaquemine,0xE6100000010CDC51F75C014A3E4090920D5AFECE56C0,,
537,"Wingtip Toys (Akhiok, AK)",Novelty Shop,Deepesh Bose,Ambareesh Madhunapantula,(907) 555-0100,(907) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Akhiok,Delivery Van,Akhiok,0xE6100000010C5B4645F707794C4084C76DEA724563C0,,
538,"Wingtip Toys (Deeson, MS)",Novelty Shop,Madhavi Gupta,Indu Chowdary,(228) 555-0100,(228) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Deeson,Delivery Van,Deeson,0xE6100000010C5279E008F702414070F48CD802B756C0,,
542,"Wingtip Toys (Schererville, IN)",Novelty Shop,Prasert Supitayaporn,Gulzar Parkar,(219) 555-0100,(219) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Schererville,Delivery Van,Schererville,0xE6100000010CFC1FBB664DBD4440CFC0C8CB1ADD55C0,,
541,"Wingtip Toys (Mickleton, NJ)",Novelty Shop,Angelina Gormanston,Prasanna Shetty,(201) 555-0100,(201) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Mickleton,Delivery Van,Mickleton,0xE6100000010CD190966F22E5434055736F3436CF52C0,,
539,"Wingtip Toys (Nuangola, PA)",Novelty Shop,Bich Banh,Lennart Kask,(215) 555-0100,(215) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Nuangola,Delivery Van,Nuangola,0xE6100000010C49D74CBED993444069C70DBF9BFE52C0,,
540,"Wingtip Toys (Weld, ME)",Novelty Shop,Åšani Nair,Cuc Tu,(207) 555-0100,(207) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Weld,Delivery Van,Weld,0xE6100000010C33969F0A6E5946408CD0741BF99A51C0,,
544,"Wingtip Toys (Broomtown, AL)",Novelty Shop,Lalit Ogra,Badanika Vankayala,(205) 555-0100,(205) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Broomtown,Delivery Van,Broomtown,0xE6100000010C627A0CA0292E414039ACBA58626155C0,,
543,"Wingtip Toys (Lexington Heights, MI)",Novelty Shop,Abhaya Rambhatla,Naveed Alizadeh,(231) 555-0100,(231) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/LexingtonHeights,Delivery Van,Lexington Heights,0xE6100000010C321C74AECD9C4540F63EFACB93A154C0,,
545,"Wingtip Toys (Jamison, IA)",Novelty Shop,Mina Bagheri,Lien Lo,(319) 555-0100,(319) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Jamison,Delivery Van,Jamison,0xE6100000010CFCD357A1928F444043C13170656E57C0,,
549,"Wingtip Toys (Lake Ronkonkoma, NY)",Novelty Shop,Zala Ibrahimagic,Wander Ellenbroek,(212) 555-0100,(212) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/LakeRonkonkoma,Delivery Van,Lake Ronkonkoma,0xE6100000010CFCB84780E46A44409660CCF1654852C0,,
550,"Wingtip Toys (Morrison Bluff, AR)",Novelty Shop,Gundega Kundzina,Damyanti Byrraju,(479) 555-0100,(479) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/MorrisonBluff,Delivery Van,Morrison Bluff,0xE6100000010C0B2AAA7EA5B14140A0916346D36157C0,,
546,"Wingtip Toys (Key Biscayne, FL)",Novelty Shop,Debraj Sanyal,Tara KlanCisar,(239) 555-0100,(239) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/KeyBiscayne,Delivery Van,Key Biscayne,0xE6100000010C5FCFD72C97B1394093BEB5B86B0A54C0,,
547,"Wingtip Toys (Chaseley, ND)",Novelty Shop,Marco Costa,Alessandra Gallo,(701) 555-0100,(701) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Chaseley,Delivery Van,Chaseley,0xE6100000010CA75604A4A2B94740A8F11CDB7CF458C0,,
553,"Wingtip Toys (Helotes, TX)",Novelty Shop,Ilgonis Dzenis,Emine Gungor,(210) 555-0100,(210) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Helotes,Delivery Van,Helotes,0xE6100000010CA5E7CC2CF8933D40E1C4A1C824AC58C0,,
548,"Wingtip Toys (Indian Creek, IL)",Novelty Shop,Crina Nechita,Yi Min Zhong,(217) 555-0100,(217) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/IndianCreek,Delivery Van,Indian Creek,0xE6100000010CDB9CEF4C0D1D45406E2EA3FDB4FE55C0,,
555,"Wingtip Toys (Liberty Grove, MD)",Novelty Shop,Mohini Kaul,Alejandro Baeza,(240) 555-0100,(240) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/LibertyGrove,Delivery Van,Liberty Grove,0xE6100000010CA607AAEBF5D34340A1E76047AD0753C0,,
554,"Wingtip Toys (Hollandsburg, IN)",Novelty Shop,Ondrej Tomek,Ngon Ta,(219) 555-0100,(219) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Hollandsburg,Delivery Van,Hollandsburg,0xE6100000010C23BBD23252E1434025C9737D9FC455C0,,
557,"Wingtip Toys (New Laguna, NM)",Novelty Shop,Mary Barney,Amit Ghatak,(505) 555-0100,(505) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/NewLaguna,Delivery Van,New Laguna,0xE6100000010C8ED59C723B8541406AAD1EE601DB5AC0,,
558,"Wingtip Toys (Bourneville, OH)",Novelty Shop,Dhaeraemdranaadh Allu,Abel Pirvu,(216) 555-0100,(216) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Bourneville,Delivery Van,Bourneville,0xE6100000010C11154FE218A443406E19CB4F05CA54C0,,
551,"Wingtip Toys (Huntingburg, IN)",Novelty Shop,Parveen Haldar,Chau Chu,(219) 555-0100,(219) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Huntingburg,Delivery Van,Huntingburg,0xE6100000010C7832EEBC43264340617193AC1EBD55C0,,
552,"Wingtip Toys (Shay, PA)",Novelty Shop,Noel Cartier,Aet Kasesalu,(215) 555-0100,(215) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Shay,Delivery Van,Shay,0xE6100000010C01440B1A445E44408D1656E01ADD53C0,,
559,"Wingtip Toys (Mendoza, TX)",Novelty Shop,Paola Greece,Izabella Baltina,(210) 555-0100,(210) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Mendoza,Delivery Van,Mendoza,0xE6100000010C377172BF43013E40CA390C41E96B58C0,,
556,"Wingtip Toys (Morita, TX)",Novelty Shop,Arnab Malakar,Anupam Majumdar,(210) 555-0100,(210) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Morita,Delivery Van,Morita,0xE6100000010CA2B9A9DC9F1740409F4D582C8F6859C0,,
563,"Wingtip Toys (Lostine, OR)",Novelty Shop,Samuel Almaraz,Filip Bunderla,(458) 555-0100,(458) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Lostine,Delivery Van,Lostine,0xE6100000010CF2892B1D62BE46408F615FFC7E5B5DC0,,
562,"Wingtip Toys (Ware Shoals, SC)",Novelty Shop,Jyoti Karnik,Dattu Gummadi,(803) 555-0100,(803) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/WareShoals,Delivery Van,Ware Shoals,0xE6100000010C12C71572003341408C289254CB8F54C0,,
565,"Wingtip Toys (Wapiti, WY)",Novelty Shop,Mark Ruutel,Carla Osorio,(307) 555-0100,(307) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Wapiti,Delivery Van,Wapiti,0xE6100000010CB01985C9F93B4640E10B93A9025C5BC0,,
566,"Wingtip Toys (Amado, AZ)",Novelty Shop,Corneliu Vladu,Ivo Valek,(480) 555-0100,(480) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Amado,Delivery Van,Amado,0xE6100000010CF6F46CB136B53F40BFFA2E5B21C45BC0,,
567,"Wingtip Toys (Jeromesville, OH)",Novelty Shop,Severins Polis,Chandran Bhattacharya,(216) 555-0100,(216) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Jeromesville,Delivery Van,Jeromesville,0xE6100000010CAE940ACFF0664440D3DB9F8B868C54C0,,
560,"Wingtip Toys (Palmas del Mar, PR)",Novelty Shop,Flora Olofsson,Vitezslav Drdla,(787) 555-0100,(787) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/PalmasdelMar,Delivery Van,Palmas del Mar,0xE6100000010C2E41A1F9F7143240FD4CBD6E117350C0,,
569,"Wingtip Toys (West Frostproof, FL)",Novelty Shop,Halit Gunes,Indu Nambiar,(239) 555-0100,(239) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/WestFrostproof,Delivery Van,West Frostproof,0xE6100000010C360186E5CFBB3B409AEED00B526554C0,,
561,"Wingtip Toys (Marion Junction, AL)",Novelty Shop,Nguyet Bach,Ratnam Sidhu,(205) 555-0100,(205) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/MarionJunction,Delivery Van,Marion Junction,0xE6100000010C6E52D158FB3740409F82B2DF49CF55C0,,
571,"Wingtip Toys (Pawlet, VT)",Novelty Shop,Dana Mrazova,Saraswati Beniwal,(802) 555-0100,(802) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Pawlet,Delivery Van,Pawlet,0xE6100000010C861BF0F961AC4540707DB328474B52C0,,
572,"Wingtip Toys (Trout Run, PA)",Novelty Shop,Ema Slosar,Arto Heikkinen,(215) 555-0100,(215) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/TroutRun,Delivery Van,Trout Run,0xE6100000010C211109956EB144407C2D4377A44353C0,,
573,"Wingtip Toys (Marin City, CA)",Novelty Shop,Hemchandra Debnath,Bala Ogra,(209) 555-0100,(209) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/MarinCity,Delivery Van,Marin City,0xE6100000010CA8AAD0402CEF4240A2C49DC195A05EC0,,
568,"Wingtip Toys (Ovilla, TX)",Novelty Shop,Linda Ledezma,Zbynek Vacha,(210) 555-0100,(210) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Ovilla,Delivery Van,Ovilla,0xE6100000010C853D92376543404083A0489CBA3858C0,,
575,"Wingtip Toys (Trumansburg, NY)",Novelty Shop,Dattaatraeya Tottempudi,Emilia Samaniego,(212) 555-0100,(212) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Trumansburg,Delivery Van,Trumansburg,0xE6100000010CFFA8F2E2694545406C2D82B5A02A53C0,,
576,"Wingtip Toys (Goodings Grove, IL)",Novelty Shop,Kahkushan Shakiba,Hathai Mookjai,(217) 555-0100,(217) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/GoodingsGrove,Delivery Van,Goodings Grove,0xE6100000010C0759BB9289D0444091ECB6B093FB55C0,,
577,"Wingtip Toys (Cherryplain, NY)",Novelty Shop,Taner YÄ±lmaz,Birol Arslan,(212) 555-0100,(212) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Cherryplain,Delivery Van,Cherryplain,0xE6100000010CE80BC62D8B50454004A50D2CEC5652C0,,
578,"Wingtip Toys (Bell Acres, PA)",Novelty Shop,Abhra Thakur,Uma Khalsa,(215) 555-0100,(215) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/BellAcres,Delivery Van,Bell Acres,0xE6100000010C32F84553874B444039BF1715A70A54C0,,
579,"Wingtip Toys (Connoquenessing, PA)",Novelty Shop,Dunja Radoncis,Olya Seleznyov,(215) 555-0100,(215) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Connoquenessing,Delivery Van,Connoquenessing,0xE6100000010CDCE2D011AF684440D010E912E90054C0,,
570,"Wingtip Toys (Flomaton, AL)",Novelty Shop,Vallo Vesik,Dayaram Raut,(205) 555-0100,(205) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Flomaton,Delivery Van,Flomaton,0xE6100000010C410C74ED0B003F4022444310B1D055C0,,
581,"Wingtip Toys (Munich, ND)",Novelty Shop,Youssef Eriksson,Arunima Ganguly,(701) 555-0100,(701) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Munich,Delivery Van,Munich,0xE6100000010CB0AA5E7EA7554840518946D249B558C0,,
564,"Wingtip Toys (Tilleda, WI)",Novelty Shop,Zuzana Kuchtova,Elias Niemi,(262) 555-0100,(262) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Tilleda,Delivery Van,Tilleda,0xE6100000010CF72CBE57636846401EA27664513A56C0,,
583,"Wingtip Toys (Knights Landing, CA)",Novelty Shop,Jiri Vacha,Constanta Dita,(209) 555-0100,(209) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/KnightsLanding,Delivery Van,Knights Landing,0xE6100000010C370D9B125A66434028F4FA93F86D5EC0,,
584,"Wingtip Toys (Cache, OK)",Novelty Shop,Magdalena Cervenkova,Sylvie Panetier,(405) 555-0100,(405) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Cache,Delivery Van,Cache,0xE6100000010C052358581551414072A9CBDBC1A958C0,,
585,"Wingtip Toys (Towaco, NJ)",Novelty Shop,Asha Mudigonda,Jaya Benjaree,(201) 555-0100,(201) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Towaco,Delivery Van,Towaco,0xE6100000010CBC404981057644406F87E17E1B9652C0,,
580,"Wingtip Toys (Sarversville, PA)",Novelty Shop,Darakhshan Javaherian,Alexandre  L'Angelier,(215) 555-0100,(215) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Sarversville,Delivery Van,Sarversville,0xE6100000010CA6D425E3185C44401E0AB0D95BF053C0,,
587,"Wingtip Toys (Plata, TX)",Novelty Shop,Daniela Sal,Kunal Nakhtare,(210) 555-0100,(210) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Plata,Delivery Van,Plata,0xE6100000010C6A053C1F54E03D4072B90BDE21015AC0,,
582,"Wingtip Toys (Montoya, NM)",Novelty Shop,Pavel Bohuslav,Mahendra Trivedi,(505) 555-0100,(505) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Montoya,Delivery Van,Montoya,0xE6100000010C42E84592C58C41404E7E8B4E16045AC0,,
574,"Wingtip Toys (Molalla, OR)",Novelty Shop,Monika Valentova,Anuj Sonkar,(458) 555-0100,(458) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Molalla,Delivery Van,Molalla,0xE6100000010C6C5F402FDC9246404BEF7618EEA45EC0,,
590,"Wingtip Toys (McAdenville, NC)",Novelty Shop,Aija Lukstina,Sanjay Cheema,(252) 555-0100,(252) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/McAdenville,Delivery Van,McAdenville,0xE6100000010CB7D507ED30A14140E8887C97D24454C0,,
591,"Wingtip Toys (Idaho City, ID)",Novelty Shop,Hoc Le,Blagoje Pavlovic,(208) 555-0100,(208) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/IdahoCity,Delivery Van,Idaho City,0xE6100000010CF4CA50700CEA45405F10EC5369F55CC0,,
592,"Wingtip Toys (Dunkerton, IA)",Novelty Shop,Bhairaam Kidambi,Aleksandrs Cirulis,(319) 555-0100,(319) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Dunkerton,Delivery Van,Dunkerton,0xE6100000010C9A17714BF5484540B97A04ED440A57C0,,
593,"Wingtip Toys (Cuyamungue, NM)",Novelty Shop,Jae-Hwa Shin,Mala Naicker,(505) 555-0100,(505) 555-0101,Wingtip Toys,http://www.wingtiptoys.com/Cuyamungue,Delivery Van,Cuyamungue,0xE6100000010C34208CE953EF4140C53FC7A244805AC0,,
